,Time,US dollar,Euro,Korean won
8370,2011-01-28,458.3,395.0,424.48
8371,2011-01-31,461.08,394.93,429.95
8372,2011-02-01,462.65,393.91,429.71
8373,2011-02-02,464.56,395.05,431.49
8374,2011-02-03,461.43,397.52,428.58
8375,2011-02-04,470.81,407.91,437.3
8376,2011-02-07,468.21,405.98,431.26
8377,2011-02-08,473.77,406.92,435.25
8378,2011-02-09,474.29,406.33,437.39
8379,2011-02-10,470.21,405.97,436.68
8380,2011-02-11,473.94,410.71,444.77
8381,2011-02-14,474.29,413.76,442.87
8382,2011-02-15,476.98,414.49,443.98
8383,2011-02-16,476.46,413.91,443.89
8384,2011-02-17,479.15,414.37,445.24
8385,2011-02-18,480.72,413.95,444.6
8386,2011-02-21,487.49,418.77,453.26
8387,2011-02-22,486.8,417.43,456.46
8388,2011-02-23,489.66,417.83,457.7
8389,2011-02-24,490.44,417.63,461.39
8390,2011-02-25,487.32,416.26,456.5
8391,2011-02-28,490.27,416.83,460.16
8392,2011-03-01,493.66,419.19,463.34
8393,2011-03-02,498.78,421.99,467.99
8394,2011-03-03,493.92,416.09,460.01
8395,2011-03-04,495.83,416.19,459.59
8396,2011-03-07,499.48,418.54,464.9
8397,2011-03-08,495.57,418.7,460.66
8398,2011-03-09,497.22,419.43,461.29
8399,2011-03-10,491.05,417.89,458.08
8400,2011-03-11,490.44,416.15,458.55
8401,2011-03-14,494.18,415.25,464.26
8402,2011-03-15,486.62,409.11,459.23
8403,2011-03-16,487.14,410.93,458.14
8404,2011-03-17,487.75,408.51,460.43
8405,2011-03-18,493.4,409.82,462.28
8406,2011-03-21,497.57,411.92,465.44
8407,2011-03-22,495.48,409.42,461.9
8408,2011-03-23,500.17,415.87,467.71
8409,2011-03-24,502.78,415.78,468.79
8410,2011-03-25,498.96,414.26,462.3
8411,2011-03-28,492.36,409.88,456.33
8412,2011-03-29,492.53,411.12,454.81
8413,2011-03-30,495.31,412.66,454.82
8414,2011-03-31,500.0,413.75,456.11
8415,2011-04-01,492.7,409.01,447.04
8416,2011-04-04,498.78,411.48,450.77
8417,2011-04-05,498.09,411.73,451.49
8418,2011-04-06,507.82,415.65,458.94
8419,2011-04-07,507.12,416.72,459.03
8420,2011-04-08,510.6,415.38,459.92
8421,2011-04-11,510.08,414.45,459.94
8422,2011-04-12,504.0,408.31,458.4
8423,2011-04-13,506.43,410.05,458.19
8424,2011-04-14,509.29,413.61,460.29
8425,2011-04-15,513.12,417.92,464.98
8426,2011-04-18,518.76,428.85,469.58
8427,2011-04-19,517.89,424.89,470.09
8428,2011-04-20,521.54,422.07,469.39
8429,2011-04-21,522.59,421.17,469.46
8430,2011-04-22,522.59,421.17,469.46
8431,2011-04-25,522.59,421.48,469.91
8432,2011-04-26,520.33,417.76,470.03
8433,2011-04-27,525.02,421.07,471.34
8434,2011-04-28,533.53,422.67,475.3
8435,2011-04-29,533.53,422.3,475.47
8436,2011-05-02,533.53,420.73,472.63
8437,2011-05-03,535.18,423.46,475.68
8438,2011-05-04,535.44,422.49,478.62
8439,2011-05-05,525.02,421.92,469.31
8440,2011-05-06,516.5,418.11,465.31
8441,2011-05-09,521.89,429.59,469.74
8442,2011-05-10,525.89,430.17,473.34
8443,2011-05-11,523.97,430.4,468.4
8444,2011-05-12,517.55,428.13,467.04
8445,2011-05-13,523.19,432.51,472.88
8446,2011-05-16,521.46,430.14,473.17
8447,2011-05-17,513.72,425.81,465.02
8448,2011-05-18,519.98,428.48,470.42
8449,2011-05-19,518.76,427.45,468.59
8450,2011-05-20,517.98,429.79,466.42
8451,2011-05-23,524.84,439.54,479.21
8452,2011-05-24,530.58,441.77,482.46
8453,2011-05-25,530.32,442.61,485.95
8454,2011-05-26,527.62,439.44,477.56
8455,2011-05-27,532.66,438.64,479.48
8456,2011-05-30,532.66,438.32,478.47
8457,2011-05-31,533.88,436.1,479.11
8458,2011-06-01,532.92,433.82,476.26
8459,2011-06-02,534.92,435.01,480.81
8460,2011-06-03,535.09,431.37,480.63
8461,2011-06-06,538.22,432.81,483.44
8462,2011-06-07,536.83,429.36,483.01
8463,2011-06-08,534.31,429.55,479.95
8464,2011-06-09,534.31,432.51,481.19
8465,2011-06-10,531.36,434.55,478.4
8466,2011-06-13,530.32,433.19,478.87
8467,2011-06-14,526.75,427.25,474.23
8468,2011-06-15,531.53,436.76,478.76
8469,2011-06-16,529.27,439.49,479.67
8470,2011-06-17,534.23,438.47,482.45
8471,2011-06-20,536.48,440.19,484.4
8472,2011-06-21,536.74,438.53,481.49
8473,2011-06-22,539.44,438.87,481.77
8474,2011-06-23,529.19,439.22,473.89
8475,2011-06-24,526.32,436.33,472.2
8476,2011-06-27,520.5,427.98,469.9
8477,2011-06-28,520.85,425.84,469.33
8478,2011-06-29,522.67,426.35,468.08
8479,2011-06-30,523.11,423.69,464.44
8480,2011-07-01,515.29,417.82,457.03
8481,2011-07-04,519.46,420.34,459.39
8482,2011-07-05,524.67,425.97,465.2
8483,2011-07-06,530.66,435.59,469.32
8484,2011-07-07,530.75,433.83,469.64
8485,2011-07-08,535.62,441.12,470.78
8486,2011-07-11,540.48,453.67,475.44
8487,2011-07-12,538.74,452.36,477.81
8488,2011-07-13,548.64,454.95,483.88
8489,2011-07-14,552.64,458.46,486.42
8490,2011-07-15,551.42,458.48,485.19
8491,2011-07-18,555.59,465.18,490.17
8492,2011-07-19,556.29,460.34,490.21
8493,2011-07-20,551.08,455.84,483.6
8494,2011-07-21,556.29,454.29,487.92
8495,2011-07-22,556.64,455.02,486.92
8496,2011-07-25,560.63,459.21,492.42
8497,2011-07-26,560.37,454.28,489.98
8498,2011-07-27,564.63,460.97,493.02
8499,2011-07-28,560.63,460.39,490.3
8500,2011-07-29,565.84,462.4,496.11
8501,2011-08-01,563.93,466.32,492.6
8502,2011-08-02,569.06,470.0,497.29
8503,2011-08-03,580.0,476.56,511.51
8504,2011-08-04,583.56,484.07,515.24
8505,2011-08-05,576.36,476.86,511.6
8506,2011-08-08,588.26,486.87,529.63
8507,2011-08-09,603.2,498.09,545.86
8508,2011-08-10,615.71,509.8,553.06
8509,2011-08-11,611.54,503.28,550.08
8510,2011-08-12,603.2,498.28,541.35
8511,2011-08-15,604.24,491.2,542.28
8512,2011-08-16,619.35,505.13,551.13
8513,2011-08-17,621.96,505.32,554.18
8514,2011-08-18,633.77,519.85,566.07
8515,2011-08-19,642.11,522.96,580.68
8516,2011-08-22,652.36,532.68,587.99
8517,2011-08-23,651.84,531.9,584.38
8518,2011-08-24,615.01,501.22,553.48
8519,2011-08-25,600.76,491.55,543.34
8520,2011-08-26,621.26,508.06,558.91
8521,2011-08-29,621.26,501.93,554.82
8522,2011-08-30,634.12,515.92,565.15
8523,2011-08-31,630.13,513.93,559.04
8524,2011-09-01,632.73,521.4,558.43
8525,2011-09-02,651.58,538.52,575.99
8526,2011-09-05,658.44,547.91,585.34
8527,2011-09-06,658.44,550.95,588.52
8528,2011-09-07,628.91,526.17,560.55
8529,2011-09-08,644.54,540.48,576.29
8530,2011-09-09,643.15,550.78,576.17
8531,2011-09-12,637.25,549.85,570.87
8532,2011-09-13,632.38,542.92,566.52
8533,2011-09-14,631.86,542.73,582.1
8534,2011-09-15,619.18,525.0,574.85
8535,2011-09-16,623.35,531.03,576.7
8536,2011-09-19,623.35,537.72,589.55
8537,2011-09-20,625.09,535.37,596.99
8538,2011-09-21,623.0,534.36,595.73
8539,2011-09-22,598.33,521.81,587.06
8540,2011-09-23,586.87,509.79,570.96
8541,2011-09-26,555.25,484.0,550.81
8542,2011-09-27,576.44,496.45,562.18
8543,2011-09-28,570.88,492.9,555.86
8544,2011-09-29,560.46,482.21,546.99
8545,2011-09-30,562.89,492.66,551.45
8546,2011-10-03,575.23,508.88,563.53
8547,2011-10-04,569.15,503.35,565.22
8548,2011-10-05,561.85,495.72,556.1
8549,2011-10-06,568.1,497.72,562.67
8550,2011-10-07,574.01,499.6,562.55
8551,2011-10-10,577.14,496.33,562.16
8552,2011-10-11,577.83,497.58,559.6
8553,2011-10-12,584.43,497.46,567.06
8554,2011-10-13,575.4,493.01,553.1
8555,2011-10-14,583.04,493.81,560.55
8556,2011-10-17,584.43,498.62,554.28
8557,2011-10-18,566.71,486.33,539.9
8558,2011-10-19,574.18,488.53,540.54
8559,2011-10-20,562.89,482.55,536.07
8560,2011-10-21,570.71,482.23,544.53
8561,2011-10-24,574.01,485.49,541.57
8562,2011-10-25,575.4,485.93,540.23
8563,2011-10-26,595.9,506.34,561.09
8564,2011-10-27,596.94,495.66,553.63
8565,2011-10-28,604.93,501.11,555.91
8566,2011-10-31,598.33,503.74,551.41
8567,2011-11-01,590.34,506.9,546.84
8568,2011-11-02,605.63,515.32,565.01
8569,2011-11-03,610.84,521.95,573.94
8570,2011-11-04,607.71,518.67,561.32
8571,2011-11-07,619.18,528.76,575.16
8572,2011-11-08,623.7,530.46,581.45
8573,2011-11-09,619.87,535.81,576.01
8574,2011-11-10,610.15,527.34,575.52
8575,2011-11-11,616.05,526.71,577.17
8576,2011-11-14,617.1,531.54,576.35
8577,2011-11-15,620.22,538.58,580.84
8578,2011-11-16,610.15,529.56,576.71
8579,2011-11-17,605.46,526.11,569.23
8580,2011-11-18,597.29,518.67,565.7
8581,2011-11-21,591.38,515.66,560.94
8582,2011-11-22,590.34,513.7,562.28
8583,2011-11-23,584.09,513.72,559.61
8584,2011-11-24,588.08,518.36,566.59
8585,2011-11-25,586.69,519.22,568.25
8586,2011-11-28,595.55,523.8,571.73
8587,2011-11-29,596.59,525.37,568.19
8588,2011-11-30,606.67,529.22,576.5
8589,2011-12-01,608.76,530.71,570.16
8590,2011-12-02,607.02,530.75,571.15
8591,2011-12-05,605.98,528.36,569.34
8592,2011-12-06,593.47,520.76,558.28
8593,2011-12-07,603.02,528.83,564.71
8594,2011-12-08,595.9,525.67,560.72
8595,2011-12-09,593.82,521.75,566.31
8596,2011-12-12,576.62,512.35,549.98
8597,2011-12-13,581.13,521.45,557.6
8598,2011-12-14,556.98,505.03,535.56
8599,2011-12-15,546.91,494.12,528.92
8600,2011-12-16,553.86,498.5,533.66
8601,2011-12-19,555.25,500.87,542.41
8602,2011-12-20,560.63,502.17,541.8
8603,2011-12-21,558.72,502.86,533.24
8604,2011-12-22,558.2,501.72,536.68
8605,2011-12-23,558.2,502.72,533.92
8606,2011-12-26,558.2,502.72,533.92
8607,2011-12-27,558.2,501.68,537.87
8608,2011-12-28,545.87,495.12,524.6
8609,2011-12-29,531.97,483.71,509.63
8610,2011-12-30,531.97,481.21,509.63
8611,2012-01-02,531.97,481.21,509.63
8612,2012-01-03,555.25,499.52,531.35
8613,2012-01-04,560.46,509.84,535.43
8614,2012-01-05,555.59,509.99,532.59
8615,2012-01-06,561.67,518.78,543.15
8616,2012-01-09,561.15,517.34,543.02
8617,2012-01-10,568.8,522.73,547.13
8618,2012-01-11,567.93,525.69,547.27
8619,2012-01-12,577.14,529.6,555.83
8620,2012-01-13,568.28,526.84,542.62
8621,2012-01-16,570.19,528.37,547.57
8622,2012-01-17,575.4,530.5,548.15
8623,2012-01-18,572.27,524.34,543.36
8624,2012-01-19,575.05,523.78,543.78
8625,2012-01-20,574.36,522.05,541.76
8626,2012-01-23,582.18,523.99,549.13
8627,2012-01-24,578.7,523.53,545.86
8628,2012-01-25,573.31,518.94,536.82
8629,2012-01-26,600.07,535.58,559.85
8630,2012-01-27,599.72,536.29,560.15
8631,2012-01-30,600.76,537.96,563.17
8632,2012-01-31,605.98,543.6,566.09
8633,2012-02-01,604.59,537.93,566.33
8634,2012-02-02,608.41,542.4,565.88
8635,2012-02-03,602.5,539.18,560.29
8636,2012-02-06,597.29,536.32,556.73
8637,2012-02-07,599.03,531.22,557.31
8638,2012-02-08,606.67,537.51,562.92
8639,2012-02-09,607.37,536.1,563.5
8640,2012-02-10,594.68,529.48,555.79
8641,2012-02-13,597.64,531.01,557.58
8642,2012-02-14,598.33,535.09,559.19
8643,2012-02-15,602.15,541.18,561.61
8644,2012-02-16,595.21,535.92,560.29
8645,2012-02-17,598.68,534.1,560.37
8646,2012-02-20,602.15,532.98,562.56
8647,2012-02-21,607.37,537.7,567.04
8648,2012-02-22,608.76,539.89,570.02
8649,2012-02-23,617.44,544.59,579.68
8650,2012-02-24,617.62,538.71,578.07
8651,2012-02-27,615.71,539.77,578.14
8652,2012-02-28,618.83,541.36,578.69
8653,2012-02-29,615.01,539.89,572.16
8654,2012-03-01,595.55,524.57,554.06
8655,2012-03-02,593.12,527.45,550.26
8656,2012-03-05,592.43,525.74,551.07
8657,2012-03-06,579.92,519.23,541.47
8658,2012-03-07,582.87,521.68,545.23
8659,2012-03-08,587.21,519.52,546.12
8660,2012-03-09,586.34,524.83,545.07
8661,2012-03-12,589.82,527.11,551.34
8662,2012-03-13,587.21,526.02,547.71
8663,2012-03-14,571.32,515.04,535.1
8664,2012-03-15,572.62,514.46,537.05
8665,2012-03-16,576.09,513.63,539.4
8666,2012-03-19,577.31,511.96,538.76
8667,2012-03-20,575.66,511.33,538.49
8668,2012-03-21,573.05,510.19,538.29
8669,2012-03-22,568.28,505.76,533.78
8670,2012-03-23,578.18,511.92,545.89
8671,2012-03-26,583.83,514.47,554.22
8672,2012-03-27,587.91,518.23,554.54
8673,2012-03-28,582.35,514.62,549.84
8674,2012-03-29,575.92,509.38,544.5
8675,2012-03-30,577.66,509.38,544.3
8676,2012-04-02,582.87,514.6,546.71
8677,2012-04-03,582.44,512.75,543.37
8678,2012-04-04,563.24,504.22,529.05
8679,2012-04-05,566.71,509.45,531.26
8680,2012-04-06,566.71,509.45,531.26
8681,2012-04-09,566.71,509.16,536.46
8682,2012-04-10,571.23,512.72,541.37
8683,2012-04-11,576.09,515.61,545.98
8684,2012-04-12,579.74,516.75,549.92
8685,2012-04-13,579.05,519.74,546.5
8686,2012-04-16,574.36,516.36,543.84
8687,2012-04-17,568.28,507.82,539.05
8688,2012-04-18,571.23,511.18,540.23
8689,2012-04-19,573.31,512.25,542.64
8690,2012-04-20,570.36,507.1,540.48
8691,2012-04-23,566.02,506.44,536.32
8692,2012-04-24,573.14,509.76,543.76
8693,2012-04-25,569.06,506.86,540.07
8694,2012-04-26,574.53,509.98,542.9
8695,2012-04-27,578.01,511.9,545.63
8696,2012-04-30,573.75,509.05,539.22
8697,2012-05-01,578.18,513.39,543.38
8698,2012-05-02,572.62,511.27,536.85
8699,2012-05-03,569.06,508.07,534.28
8700,2012-05-04,571.14,511.43,537.4
8701,2012-05-07,571.14,513.98,540.72
8702,2012-05-08,556.81,503.16,525.86
8703,2012-05-09,549.86,499.32,521.47
8704,2012-05-10,555.42,503.26,527.68
8705,2012-05-11,550.03,499.0,524.47
8706,2012-05-14,541.52,495.33,517.47
8707,2012-05-15,540.83,497.14,519.06
8708,2012-05-16,538.05,495.9,521.51
8709,2012-05-17,539.96,498.96,522.17
8710,2012-05-18,552.29,509.79,538.65
8711,2012-05-21,553.34,508.91,537.9
8712,2012-05-22,549.86,506.12,531.98
8713,2012-05-23,538.22,502.27,524.88
8714,2012-05-24,545.0,508.63,534.94
8715,2012-05-25,545.34,511.83,537.57
8716,2012-05-28,547.12,512.43,539.31
8717,2012-05-29,548.82,514.1,536.18
8718,2012-05-30,535.09,507.05,523.41
8719,2012-05-31,541.35,514.14,531.33
8720,2012-06-01,558.03,530.04,546.52
8721,2012-06-04,558.03,524.4,548.49
8722,2012-06-05,558.03,525.75,547.64
8723,2012-06-06,568.1,533.78,557.53
8724,2012-06-07,558.03,521.6,543.62
8725,2012-06-08,547.78,515.97,535.39
8726,2012-06-11,550.38,516.6,533.61
8727,2012-06-12,557.16,525.22,542.34
8728,2012-06-13,562.72,525.53,546.78
8729,2012-06-14,560.63,522.65,543.79
8730,2012-06-15,565.41,525.91,548.06
8731,2012-06-18,561.33,524.0,540.11
8732,2012-06-19,564.8,523.21,543.16
8733,2012-06-20,556.29,514.27,532.47
8734,2012-06-21,549.69,512.06,526.43
8735,2012-06-22,543.95,509.57,523.36
8736,2012-06-25,545.52,513.3,526.99
8737,2012-06-26,547.6,515.64,527.54
8738,2012-06-27,546.73,515.4,525.69
8739,2012-06-28,541.52,511.74,519.79
8740,2012-06-29,555.42,513.95,529.02
8741,2012-07-02,553.16,516.19,527.19
8742,2012-07-03,562.02,523.55,531.98
8743,2012-07-04,560.63,526.26,529.51
8744,2012-07-05,557.33,528.61,526.08
8745,2012-07-06,551.42,526.15,521.78
8746,2012-07-09,550.73,525.81,522.71
8747,2012-07-10,554.29,531.11,527.2
8748,2012-07-11,547.95,525.29,519.88
8749,2012-07-12,540.74,521.17,517.76
8750,2012-07-13,554.38,531.69,530.31
8751,2012-07-16,552.38,529.95,526.86
8752,2012-07-17,550.82,529.62,523.86
8753,2012-07-18,547.34,524.07,520.01
8754,2012-07-19,550.38,527.13,521.4
8755,2012-07-20,547.69,528.58,519.77
8756,2012-07-23,546.3,529.44,520.93
8757,2012-07-24,550.12,534.55,524.35
8758,2012-07-25,556.29,538.83,532.47
8759,2012-07-26,562.2,536.74,536.18
8760,2012-07-27,562.28,533.78,532.25
8761,2012-07-30,562.11,539.17,531.76
8762,2012-07-31,563.59,537.39,529.9
8763,2012-08-01,555.59,530.56,520.54
8764,2012-08-02,554.9,535.89,522.25
8765,2012-08-03,556.64,529.71,525.29
8766,2012-08-06,559.42,529.22,525.29
8767,2012-08-07,559.76,529.25,525.48
8768,2012-08-08,560.55,532.69,525.93
8769,2012-08-09,561.15,535.35,525.24
8770,2012-08-10,562.37,536.29,528.65
8771,2012-08-13,563.76,535.99,530.29
8772,2012-08-14,555.16,529.1,521.53
8773,2012-08-15,556.55,532.13,522.83
8774,2012-08-16,557.51,529.55,525.72
8775,2012-08-17,561.07,535.79,529.22
8776,2012-08-20,561.15,533.96,529.92
8777,2012-08-21,569.67,536.03,535.83
8778,2012-08-22,570.54,537.38,538.96
8779,2012-08-23,578.61,539.99,544.01
8780,2012-08-24,579.22,543.41,546.25
8781,2012-08-27,579.22,543.43,546.88
8782,2012-08-28,579.57,541.59,547.9
8783,2012-08-29,576.79,540.67,543.67
8784,2012-08-30,576.96,542.11,544.07
8785,2012-08-31,572.79,533.62,540.46
8786,2012-09-03,587.73,548.5,552.81
8787,2012-09-04,589.65,551.2,555.66
8788,2012-09-05,587.21,547.14,554.72
8789,2012-09-06,591.04,549.31,557.29
8790,2012-09-07,600.42,550.79,564.37
8791,2012-09-10,601.81,552.72,565.22
8792,2012-09-11,603.46,551.64,566.15
8793,2012-09-12,603.54,549.9,565.36
8794,2012-09-13,602.24,547.93,565.16
8795,2012-09-14,616.92,551.02,573.08
8796,2012-09-17,615.01,549.75,570.75
8797,2012-09-18,614.84,553.03,571.8
8798,2012-09-19,613.88,552.08,569.14
8799,2012-09-20,611.01,553.98,570.63
8800,2012-09-21,620.05,560.57,577.16
8801,2012-09-24,612.4,556.81,570.66
8802,2012-09-25,615.53,557.62,572.98
8803,2012-09-26,606.24,554.44,565.17
8804,2012-09-27,612.58,559.31,568.64
8805,2012-09-28,617.1,563.28,570.36
8806,2012-10-01,620.92,565.01,573.89
8807,2012-10-02,616.92,560.07,570.83
8808,2012-10-03,616.83,561.45,570.75
8809,2012-10-04,622.57,562.15,576.7
8810,2012-10-05,619.87,557.37,572.89
8811,2012-10-08,616.23,557.97,569.85
8812,2012-10-09,616.4,561.29,569.42
8813,2012-10-10,611.97,557.02,567.26
8814,2012-10-11,614.66,557.68,569.58
8815,2012-10-12,613.88,555.93,567.3
8816,2012-10-15,603.2,547.57,557.06
8817,2012-10-16,606.85,547.2,558.78
8818,2012-10-17,607.71,543.89,558.72
8819,2012-10-18,605.63,543.23,556.2
8820,2012-10-19,603.54,543.89,553.79
8821,2012-10-22,599.98,539.05,550.94
8822,2012-10-23,594.51,538.52,545.37
8823,2012-10-24,592.95,536.89,544.2
8824,2012-10-25,596.07,540.12,544.37
8825,2012-10-26,596.25,541.45,543.91
8826,2012-10-29,593.12,539.71,540.52
8827,2012-10-30,594.16,537.62,539.3
8828,2012-10-31,597.29,541.29,541.71
8829,2012-11-01,596.33,541.3,541.66
8830,2012-11-02,585.48,535.25,531.13
8831,2012-11-05,584.95,537.36,530.8
8832,2012-11-06,587.56,538.98,532.93
8833,2012-11-07,595.99,548.7,538.05
8834,2012-11-08,596.59,550.47,540.53
8835,2012-11-09,603.98,558.07,546.34
8836,2012-11-12,602.94,557.02,545.8
8837,2012-11-13,599.81,554.13,543.66
8838,2012-11-14,599.64,553.21,541.02
8839,2012-11-15,594.16,545.44,537.0
8840,2012-11-16,595.38,550.28,540.78
8841,2012-11-19,601.29,550.99,543.56
8842,2012-11-20,601.89,552.08,541.72
8843,2012-11-21,599.03,548.75,539.7
8844,2012-11-22,601.46,548.15,542.96
8845,2012-11-23,602.68,546.14,544.41
8846,2012-11-26,608.23,550.91,549.03
8847,2012-11-27,606.76,551.01,547.02
8848,2012-11-28,593.47,539.84,536.17
8849,2012-11-29,599.37,542.32,540.42
8850,2012-11-30,599.72,541.48,540.05
8851,2012-12-03,597.64,536.9,538.3
8852,2012-12-04,589.91,529.34,531.5
8853,2012-12-05,588.6,528.92,529.44
8854,2012-12-06,588.69,532.32,530.26
8855,2012-12-07,591.21,537.02,531.79
8856,2012-12-10,595.03,540.57,534.01
8857,2012-12-11,594.16,536.75,532.03
8858,2012-12-12,596.33,537.02,533.11
8859,2012-12-13,588.17,527.75,524.85
8860,2012-12-14,589.38,527.97,526.77
8861,2012-12-17,589.21,525.71,525.51
8862,2012-12-18,588.6,523.12,525.31
8863,2012-12-19,578.53,512.36,516.32
8864,2012-12-20,573.49,508.76,512.53
8865,2012-12-21,573.84,511.48,512.67
8866,2012-12-24,573.84,510.69,512.59
8867,2012-12-25,573.84,510.69,512.59
8868,2012-12-26,573.84,509.65,512.21
8869,2012-12-27,575.23,510.86,512.88
8870,2012-12-28,575.92,511.54,512.74
8871,2012-12-31,575.92,512.97,512.74
8872,2013-01-01,575.92,512.97,512.74
8873,2013-01-02,588.52,521.99,520.49
8874,2013-01-03,583.56,523.29,515.19
8875,2013-01-04,572.62,515.47,506.5
8876,2013-01-07,571.66,512.49,505.82
8877,2013-01-08,575.4,517.14,508.62
8878,2013-01-09,576.01,518.6,508.53
8879,2013-01-10,582.0,517.23,513.2
8880,2013-01-11,575.92,506.77,505.13
8881,2013-01-14,579.05,508.74,508.58
8882,2013-01-15,583.91,513.7,513.02
8883,2013-01-16,582.44,514.39,512.81
8884,2013-01-17,582.0,511.64,512.14
8885,2013-01-18,586.69,518.34,515.83
8886,2013-01-21,586.34,517.12,518.28
8887,2013-01-22,587.39,519.15,518.88
8888,2013-01-23,587.3,519.29,520.73
8889,2013-01-24,580.61,509.8,516.03
8890,2013-01-25,576.79,502.65,515.3
8891,2013-01-28,575.57,502.11,523.28
8892,2013-01-29,578.01,503.6,520.37
8893,2013-01-30,582.87,504.41,526.15
8894,2013-01-31,578.44,500.41,523.81
8895,2013-02-01,579.92,497.22,529.18
8896,2013-02-04,578.87,501.36,522.15
8897,2013-02-05,581.48,504.74,525.65
8898,2013-02-06,581.74,504.61,526.37
8899,2013-02-07,579.57,508.3,524.43
8900,2013-02-08,579.66,508.72,528.19
8901,2013-02-11,574.01,503.82,523.04
8902,2013-02-12,572.45,499.26,519.24
8903,2013-02-13,571.58,499.54,516.65
8904,2013-02-14,571.92,503.4,515.42
8905,2013-02-15,560.2,492.75,502.27
8906,2013-02-18,559.68,492.27,503.66
8907,2013-02-19,558.63,491.15,502.25
8908,2013-02-20,551.95,484.78,494.96
8909,2013-02-21,547.95,486.64,494.93
8910,2013-02-22,547.78,488.72,494.09
8911,2013-02-25,551.16,489.79,497.92
8912,2013-02-26,552.64,496.42,500.02
8913,2013-02-27,557.42,499.33,502.68
8914,2013-02-28,551.95,495.77,497.02
8915,2013-03-01,549.77,497.23,495.06
8916,2013-03-04,546.99,493.74,497.25
8917,2013-03-05,548.91,494.82,496.18
8918,2013-03-06,546.91,494.03,492.4
8919,2013-03-07,548.82,492.63,496.16
8920,2013-03-08,549.6,497.17,498.32
8921,2013-03-11,548.64,495.04,499.5
8922,2013-03-12,553.86,499.5,504.48
8923,2013-03-13,552.21,500.76,503.97
8924,2013-03-14,551.08,498.54,508.3
8925,2013-03-15,554.38,498.24,511.94
8926,2013-03-18,557.24,505.0,516.58
8927,2013-03-19,559.68,510.01,517.28
8928,2013-03-20,558.55,506.49,518.46
8929,2013-03-21,560.72,509.42,520.27
8930,2013-03-22,558.63,504.74,520.01
8931,2013-03-25,555.68,506.53,513.29
8932,2013-03-26,555.25,507.06,510.55
8933,2013-03-27,556.98,511.75,514.89
8934,2013-03-28,555.33,507.85,513.82
8935,2013-03-29,555.33,507.85,513.82
8936,2013-04-01,555.33,507.61,514.83
8937,2013-04-02,550.21,503.26,511.59
8938,2013-04-03,547.17,500.11,508.54
8939,2013-04-04,537.35,490.91,502.16
8940,2013-04-05,544.82,491.31,512.71
8941,2013-04-08,547.26,493.69,518.87
8942,2013-04-09,548.04,492.87,519.3
8943,2013-04-10,547.26,491.13,516.89
8944,2013-04-11,543.78,486.47,510.57
8945,2013-04-12,533.53,478.35,501.04
8946,2013-04-15,484.71,435.03,451.72
8947,2013-04-16,479.5,428.85,444.64
8948,2013-04-17,483.67,435.5,449.86
8949,2013-04-18,484.28,434.71,452.54
8950,2013-04-19,488.36,438.39,453.33
8951,2013-04-22,494.96,446.06,460.58
8952,2013-04-23,489.23,441.41,456.05
8953,2013-04-24,496.35,448.51,461.33
8954,2013-04-25,504.17,455.21,466.32
8955,2013-04-26,511.29,460.9,472.79
8956,2013-04-29,509.9,457.08,469.53
8957,2013-04-30,510.42,454.64,467.47
8958,2013-05-01,505.47,449.92,462.93
8959,2013-05-02,510.51,458.57,467.65
8960,2013-05-03,510.51,457.05,465.81
